,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_p,param_n_neighbors,param_leaf_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.010503339767456054,0.0031014466820141868,0.028130102157592773,0.00844678319016762,distance,2,12,15,"{'weights': 'distance', 'p': 2, 'n_neighbors': 12, 'leaf_size': 15}",0.5776957595430599,0.7510402715351,0.7510402715351,0.918615164580907,0.8237210650499763,0.7644225064488286,0.11181837175222432,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.006824684143066406,0.00023839656728222736,0.023330068588256835,0.0070774214955624075,distance,2,6,33,"{'weights': 'distance', 'p': 2, 'n_neighbors': 6, 'leaf_size': 33}",0.6546127586890197,0.7510402715351,0.7784759128622006,0.9206974128233971,0.8237210650499763,0.7857094841919389,0.08730091804048118,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.011389446258544923,0.009141929584627765,0.16321072578430176,0.06450001153901838,uniform,1,16,21,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 16, 'leaf_size': 21}",0.5776957595430599,0.7620922384701913,0.703704043847507,0.918615164580907,0.7966739195824638,0.7517562252048258,0.11186813302073374,81,0.7815593143336087,0.7314752294236107,0.770173199041812,0.758358753551727,0.7302469304517336,0.7543626853604984,0.020547519584804236
3,0.00879673957824707,0.0023294036257656948,0.19390468597412108,0.07951648627983678,uniform,1,11,19,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 11, 'leaf_size': 19}",0.5776957595430599,0.7510402715351,0.7257846945650099,0.8778784900731108,0.7782896421160245,0.742137771566461,0.09707765279027439,95,0.8158234688469014,0.7741183805893768,0.7854355014127594,0.7659123143357005,0.7625140630429945,0.7807607456455464,0.019229073049311728
4,0.011068582534790039,0.003791037519147281,0.03958740234375,0.008631536069629192,distance,2,10,7,"{'weights': 'distance', 'p': 2, 'n_neighbors': 10, 'leaf_size': 7}",0.5776957595430599,0.7784759128622006,0.7510402715351,0.9598525742455006,0.8237210650499763,0.7781571166471675,0.12329597991646009,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,0.011605072021484374,0.0037067981486742464,0.046231746673583984,0.013293364064920089,distance,2,11,5,"{'weights': 'distance', 'p': 2, 'n_neighbors': 11, 'leaf_size': 5}",0.5776957595430599,0.7784759128622006,0.7510402715351,0.9206974128233971,0.7782896421160245,0.7612397997759563,0.10936814541563873,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,0.0068451881408691405,0.0002005283322407864,0.15636563301086426,0.048892935271774275,uniform,1,9,9,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 9, 'leaf_size': 9}",0.6034870641169854,0.7315297578349795,0.7510402715351,0.9598525742455006,0.7966739195824638,0.7685167174630059,0.11516117917961011,40,0.8158234688469014,0.7741183805893768,0.7934689819104465,0.7624654590951699,0.7816039925332399,0.785496056595027,0.018211686177459916
7,0.017000532150268553,0.009752477843636718,0.044583702087402345,0.017352074190796797,distance,2,6,23,"{'weights': 'distance', 'p': 2, 'n_neighbors': 6, 'leaf_size': 23}",0.6546127586890197,0.7510402715351,0.7784759128622006,0.9206974128233971,0.8237210650499763,0.7857094841919389,0.08730091804048118,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,0.022522974014282226,0.010441206616168186,0.0658116340637207,0.020923650345667285,distance,2,17,5,"{'weights': 'distance', 'p': 2, 'n_neighbors': 17, 'leaf_size': 5}",0.5776957595430599,0.7315297578349795,0.7510402715351,0.918615164580907,0.7966739195824638,0.7551109746153021,0.11000900097554711,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,0.015350532531738282,0.0009516968180465893,0.09220666885375976,0.005651482189174464,uniform,2,5,35,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 5, 'leaf_size': 35}",0.6034870641169854,0.7510402715351,0.823871549586303,0.9206974128233971,0.8237210650499763,0.7845634726223524,0.10537870976846539,25,0.8233226380276069,0.8120346577890651,0.8084078941285412,0.793076519189221,0.8084467569809394,0.8090576932230749,0.009680334433882373
10,0.013510751724243163,0.011678936694317113,0.21554841995239257,0.1161532875982991,uniform,1,1,7,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 1, 'leaf_size': 7}",0.7510402715351,0.6807084400306089,0.8413948256467941,1.0,0.8237210650499763,0.8193729204524958,0.10679625609020907,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11,0.01553955078125,0.012472686513871364,0.06417546272277833,0.004453221815280222,uniform,2,13,15,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 13, 'leaf_size': 15}",0.5776957595430599,0.7784759128622006,0.7510402715351,0.918615164580907,0.8237210650499763,0.7699096347142488,0.11170014542884044,38,0.7644152653730845,0.7410357764328649,0.7775957123029265,0.7741183805893768,0.73625652938457,0.7586843328165644,0.016989241312729848
12,0.013866758346557618,0.00654633175684048,0.07995471954345704,0.01848959318872119,uniform,2,5,29,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 5, 'leaf_size': 29}",0.6034870641169854,0.7510402715351,0.823871549586303,0.9206974128233971,0.8237210650499763,0.7845634726223524,0.10537870976846539,25,0.8233226380276069,0.8120346577890651,0.8084078941285412,0.793076519189221,0.8084467569809394,0.8090576932230749,0.009680334433882373
13,0.013226890563964843,0.005646637483046135,0.038454198837280275,0.009630612043856315,distance,2,16,37,"{'weights': 'distance', 'p': 2, 'n_neighbors': 16, 'leaf_size': 37}",0.5776957595430599,0.7620922384701913,0.7510402715351,0.918615164580907,0.7966739195824638,0.7612234707423443,0.1093761881707761,52,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,0.016886043548583984,0.0055283430999557405,0.07507719993591308,0.03910282192769676,uniform,2,2,19,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 2, 'leaf_size': 19}",0.6827896512935883,0.7620922384701913,0.8778784900731108,0.918615164580907,0.9206349206349206,0.8324020930105437,0.09445971271603228,1,0.9496423492651626,0.93936913365113,0.9290229585901248,0.8975189159434884,0.9290354116590523,0.9289177538217915,0.01746225717452591
15,0.024213600158691406,0.010801339409843564,0.05885028839111328,0.008890953944177417,distance,2,3,9,"{'weights': 'distance', 'p': 2, 'n_neighbors': 3, 'leaf_size': 9}",0.6289321748328134,0.7257846945650099,0.8532477818768943,0.928019650891588,0.8966167345234255,0.8065202073379464,0.11235541600543733,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16,0.008256101608276367,0.00399422445503831,0.09814481735229492,0.018417203831512956,distance,1,3,23,"{'weights': 'distance', 'p': 1, 'n_neighbors': 3, 'leaf_size': 23}",0.6289321748328134,0.7024201013240704,0.8532477818768943,0.962280755272859,0.8966167345234255,0.8086995095660126,0.12402644338712533,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,0.007220602035522461,0.00019058368174963263,0.1291982650756836,0.0032595550090618436,uniform,1,15,9,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 15, 'leaf_size': 9}",0.5776957595430599,0.7315297578349795,0.6782089934838971,0.918615164580907,0.7966739195824638,0.7405447190050614,0.11432092244558131,98,0.7527752436403828,0.7551602419895325,0.7507083955998433,0.738843265987396,0.7388958454643235,0.7472765985362957,0.007007457214960928
18,0.006749105453491211,7.950455669269105e-05,0.03060636520385742,0.0025836312576546687,uniform,2,6,29,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 6, 'leaf_size': 29}",0.6034870641169854,0.7620922384701913,0.7784759128622006,0.9598525742455006,0.7782896421160245,0.7764394863621804,0.1129303456106041,35,0.8468742264810064,0.8006531695720475,0.8131432106083933,0.8049586884898183,0.7935098130759763,0.8118278216454484,0.018641824037600254
19,0.00511016845703125,0.0008855853362084167,0.07772345542907715,0.009132417542686124,distance,1,10,23,"{'weights': 'distance', 'p': 1, 'n_neighbors': 10, 'leaf_size': 23}",0.5776957595430599,0.703704043847507,0.7510402715351,0.9598525742455006,0.8237210650499763,0.7632027428442287,0.1268341320440956,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20,0.004637479782104492,0.00016003332760250843,0.07848162651062011,0.000544522822676608,uniform,1,11,15,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 11, 'leaf_size': 15}",0.5776957595430599,0.7510402715351,0.7257846945650099,0.8778784900731108,0.7782896421160245,0.742137771566461,0.09707765279027439,95,0.8158234688469014,0.7741183805893768,0.7854355014127594,0.7659123143357005,0.7625140630429945,0.7807607456455464,0.019229073049311728
21,0.006449508666992188,0.0008634310378940113,0.01918931007385254,0.001424138762866035,distance,2,11,19,"{'weights': 'distance', 'p': 2, 'n_neighbors': 11, 'leaf_size': 19}",0.5776957595430599,0.7784759128622006,0.7510402715351,0.9206974128233971,0.7782896421160245,0.7612397997759563,0.10936814541563873,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22,0.007060861587524414,0.00019750026379717885,0.02978658676147461,0.0018444516167460342,uniform,2,1,13,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 1, 'leaf_size': 13}",0.7510402715351,0.6807084400306089,0.8532477818768943,0.962280755272859,0.8237210650499763,0.8141996627530876,0.09523910742297462,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,0.006871604919433593,0.00011705411146759184,0.02412562370300293,0.007996198988408983,distance,2,6,9,"{'weights': 'distance', 'p': 2, 'n_neighbors': 6, 'leaf_size': 9}",0.6546127586890197,0.7510402715351,0.7784759128622006,0.9206974128233971,0.8237210650499763,0.7857094841919389,0.08730091804048118,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,0.004959726333618164,0.0009701633316967904,0.0895423412322998,0.015448521638518583,uniform,1,18,39,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 18, 'leaf_size': 39}",0.5241844769403825,0.7315297578349795,0.703704043847507,0.918615164580907,0.8237210650499763,0.7403509016507506,0.1318161291499477,99,0.7815593143336087,0.7463891272586417,0.758358753551727,0.7180513683027657,0.7261562759194296,0.7461029678732345,0.02276928383797347
25,0.006848478317260742,0.001499401494475384,0.030260515213012696,0.0005732921834245516,uniform,2,10,13,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 10, 'leaf_size': 13}",0.5776957595430599,0.7620922384701913,0.7510402715351,0.918615164580907,0.7782896421160245,0.7575466152490564,0.10842755760842572,58,0.8197470248104862,0.7741183805893768,0.7901624813145642,0.7659123143357005,0.7699882574079594,0.7839856916916175,0.019682299867891166
26,0.0071713924407958984,9.059843263910781e-05,0.03550219535827637,0.006656626970144313,uniform,2,12,25,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 12, 'leaf_size': 25}",0.5776957595430599,0.7315297578349795,0.7510402715351,0.918615164580907,0.7782896421160245,0.7514341191220142,0.1088596136125448,83,0.7856708920110734,0.7507083955998433,0.8017047055508594,0.7582194891451612,0.7388958454643235,0.7670398655542522,0.02317484885179305
27,0.0078048229217529295,0.0019657530758414614,0.030817699432373048,0.0013076931133001119,uniform,2,17,31,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 17, 'leaf_size': 31}",0.5776957595430599,0.7315297578349795,0.7510402715351,0.918615164580907,0.7966739195824638,0.7551109746153021,0.11000900097554711,68,0.759732699536374,0.717243964789844,0.7463891272586417,0.7463891272586417,0.746439734980363,0.7432389307647729,0.013984815249800494
28,0.00714564323425293,0.0004971737776567189,0.10915956497192383,0.010947024331840345,distance,1,13,5,"{'weights': 'distance', 'p': 1, 'n_neighbors': 13, 'leaf_size': 5}",0.5776957595430599,0.7510402715351,0.7257846945650099,0.918615164580907,0.8237210650499763,0.7593713910548107,0.11287423866308727,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,0.006834220886230469,3.6970227653767216e-05,0.11320376396179199,0.003521397589706249,distance,1,19,13,"{'weights': 'distance', 'p': 1, 'n_neighbors': 19, 'leaf_size': 13}",0.5541603058181197,0.7315297578349795,0.7510402715351,0.918615164580907,0.8237210650499763,0.7558133129638166,0.12032648415741767,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30,0.004527044296264648,6.231212673620166e-05,0.07779078483581543,0.0008734715949335474,uniform,1,4,11,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 4, 'leaf_size': 11}",0.6319562375559413,0.8413948256467941,0.7620922384701913,0.9598525742455006,0.8852704127574261,0.8161132577351706,0.11217391807494242,4,0.888688156346107,0.8501303281328207,0.8683651768577907,0.8591272166741302,0.8188545672442523,0.8570330890510203,0.022978653161847298
31,0.004651021957397461,0.00017246016777399125,0.08298611640930176,0.004467538400615296,uniform,1,16,39,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 16, 'leaf_size': 39}",0.5776957595430599,0.7620922384701913,0.703704043847507,0.918615164580907,0.7966739195824638,0.7517562252048258,0.11186813302073374,81,0.7815593143336087,0.7314752294236107,0.770173199041812,0.758358753551727,0.7302469304517336,0.7543626853604984,0.020547519584804236
32,0.0049283504486083984,0.00046938182056377947,0.08209543228149414,0.00488603729064358,uniform,1,13,25,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 13, 'leaf_size': 25}",0.5776957595430599,0.703704043847507,0.7257846945650099,0.918615164580907,0.8237210650499763,0.7499041455172921,0.11513841328693598,88,0.7713464045084225,0.74801914599454,0.7775957123029265,0.7551602419895325,0.7507590076214695,0.7605761024833781,0.011739255315388839
33,0.00633397102355957,0.000867649656668359,0.030367374420166016,0.003067497878721497,uniform,2,15,25,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 15, 'leaf_size': 25}",0.5776957595430599,0.7620922384701913,0.7257846945650099,0.918615164580907,0.7966739195824638,0.7561723553483264,0.11030901429264924,63,0.7459668002494113,0.7551602419895325,0.7582194891451612,0.7463891272586417,0.7388958454643235,0.748926300821414,0.006943072802471457
34,0.006881046295166016,0.00012967852812240495,0.020221233367919922,0.00217930791072503,distance,2,13,29,"{'weights': 'distance', 'p': 2, 'n_neighbors': 13, 'leaf_size': 29}",0.5776957595430599,0.823871549586303,0.7510402715351,0.918615164580907,0.8237210650499763,0.7789887620590693,0.11385162872155491,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,0.006798076629638672,9.272924601236358e-05,0.03565645217895508,0.0079364664922373,uniform,2,12,19,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 12, 'leaf_size': 19}",0.5776957595430599,0.7315297578349795,0.7510402715351,0.918615164580907,0.7782896421160245,0.7514341191220142,0.1088596136125448,83,0.7856708920110734,0.7507083955998433,0.8017047055508594,0.7582194891451612,0.7388958454643235,0.7670398655542522,0.02317484885179305
36,0.004969406127929688,0.0011486406615424005,0.07908735275268555,0.013809806397150275,distance,1,17,21,"{'weights': 'distance', 'p': 1, 'n_neighbors': 17, 'leaf_size': 21}",0.5776957595430599,0.7315297578349795,0.7510402715351,0.918615164580907,0.7966739195824638,0.7551109746153021,0.11000900097554711,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,0.006476402282714844,0.0009369821524151638,0.018709468841552734,0.001537316293618986,distance,2,13,5,"{'weights': 'distance', 'p': 2, 'n_neighbors': 13, 'leaf_size': 5}",0.5776957595430599,0.823871549586303,0.7510402715351,0.918615164580907,0.8237210650499763,0.7789887620590693,0.11385162872155491,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38,0.0076273918151855465,0.0010808120197630675,0.12903299331665039,0.0024941228066248907,uniform,1,14,23,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 14, 'leaf_size': 23}",0.5776957595430599,0.7620922384701913,0.703704043847507,0.918615164580907,0.7782896421160245,0.7480793697115379,0.11062659946044702,89,0.7741183805893768,0.7624654590951699,0.7737947532124996,0.7344462958166059,0.7388958454643235,0.7567441468355952,0.016976905561541626
39,0.005855131149291992,0.0011760167791545696,0.09998650550842285,0.0202980713947586,distance,1,7,27,"{'weights': 'distance', 'p': 1, 'n_neighbors': 7, 'leaf_size': 27}",0.5776957595430599,0.7784759128622006,0.7510402715351,0.9598525742455006,0.8237210650499763,0.7781571166471675,0.12329597991646009,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,0.007420110702514649,0.002650006195529533,0.03040318489074707,0.005905973163720352,uniform,2,1,7,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 1, 'leaf_size': 7}",0.7510402715351,0.6807084400306089,0.8532477818768943,0.962280755272859,0.8237210650499763,0.8141996627530876,0.09523910742297462,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,0.006856536865234375,0.0001560538462796264,0.018370532989501955,0.0009461853020289145,distance,2,1,11,"{'weights': 'distance', 'p': 2, 'n_neighbors': 1, 'leaf_size': 11}",0.7510402715351,0.6807084400306089,0.8532477818768943,0.962280755272859,0.8237210650499763,0.8141996627530876,0.09523910742297462,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0.005722856521606446,0.0013646903576707064,0.0889625072479248,0.01481687156798177,uniform,1,14,37,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 14, 'leaf_size': 37}",0.5776957595430599,0.7620922384701913,0.703704043847507,0.918615164580907,0.7782896421160245,0.7480793697115379,0.11062659946044702,89,0.7741183805893768,0.7624654590951699,0.7737947532124996,0.7344462958166059,0.7388958454643235,0.7567441468355952,0.016976905561541626
43,0.006307411193847656,0.0008782599979173572,0.03268518447875977,0.00771926311762173,uniform,2,15,39,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 15, 'leaf_size': 39}",0.5776957595430599,0.7620922384701913,0.7257846945650099,0.918615164580907,0.7966739195824638,0.7561723553483264,0.11030901429264924,63,0.7459668002494113,0.7551602419895325,0.7582194891451612,0.7463891272586417,0.7388958454643235,0.748926300821414,0.006943072802471457
44,0.005225038528442383,0.000931917281511257,0.08480453491210938,0.008981756740833732,uniform,1,14,21,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 14, 'leaf_size': 21}",0.5776957595430599,0.7620922384701913,0.703704043847507,0.918615164580907,0.7782896421160245,0.7480793697115379,0.11062659946044702,89,0.7741183805893768,0.7624654590951699,0.7737947532124996,0.7344462958166059,0.7388958454643235,0.7567441468355952,0.016976905561541626
45,0.006783962249755859,0.0006675535097280323,0.01849842071533203,0.0008367369785743649,distance,2,11,15,"{'weights': 'distance', 'p': 2, 'n_neighbors': 11, 'leaf_size': 15}",0.5776957595430599,0.7784759128622006,0.7510402715351,0.9206974128233971,0.7782896421160245,0.7612397997759563,0.10936814541563873,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,0.006666946411132813,5.777397262683362e-05,0.018439102172851562,0.000148792479561012,distance,2,8,37,"{'weights': 'distance', 'p': 2, 'n_neighbors': 8, 'leaf_size': 37}",0.5776957595430599,0.7784759128622006,0.7968511125745006,0.9598525742455006,0.8237210650499763,0.7873192848550477,0.12264086503392944,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.006828498840332031,0.00022784891107462094,0.030794620513916016,0.0014708765344189564,uniform,2,17,19,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 17, 'leaf_size': 19}",0.5776957595430599,0.7315297578349795,0.7510402715351,0.918615164580907,0.7966739195824638,0.7551109746153021,0.11000900097554711,68,0.759732699536374,0.717243964789844,0.7463891272586417,0.7463891272586417,0.746439734980363,0.7432389307647729,0.013984815249800494
48,0.006716489791870117,0.0001111741513868261,0.01772317886352539,0.00054384630622078,distance,2,1,35,"{'weights': 'distance', 'p': 2, 'n_neighbors': 1, 'leaf_size': 35}",0.7510402715351,0.6807084400306089,0.8532477818768943,0.962280755272859,0.8237210650499763,0.8141996627530876,0.09523910742297462,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
49,0.007897090911865235,0.0021423879897902623,0.03355617523193359,0.004735541435336248,uniform,2,17,9,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 17, 'leaf_size': 9}",0.5776957595430599,0.7315297578349795,0.7510402715351,0.918615164580907,0.7966739195824638,0.7551109746153021,0.11000900097554711,68,0.759732699536374,0.717243964789844,0.7463891272586417,0.7463891272586417,0.746439734980363,0.7432389307647729,0.013984815249800494
